work_id,state,district,mp_name,mp_party,lok_sabha_term,work_category,implementing_agency,vendor_name,sanction_date,sanctioned_amount_inr,expenditure_inr,status,completion_date,is_anomaly,anomaly_type
MPLAD105255,Tamil Nadu,Coimbatore,MP_037,Party_B,17th,Drainage System,Jal Nigam,Vendor_066,2022-08-16,621569.32,546105.27,Completed,2023-02-27,0,none
MPLAD105256,Maharashtra,Pune,MP_014,Party_C,17th,Sports Infrastructure,Panchayati Raj Department,Vendor_054,2022-09-22,1818209.14,1094172.51,Ongoing,,1,vendor_collusion
MPLAD105257,Madhya Pradesh,Indore,MP_150,Party_D,18th,School Building Repair,State PWD Division,Vendor_107,2020-04-25,2049613.19,1835526.98,Completed,2020-07-30,1,vendor_collusion
MPLAD105258,Chhattisgarh,Raipur,MP_005,Independent,18th,Anganwadi Centre Construction,Zila Parishad,Vendor_053,2024-06-22,458574.97,145075.9,Delayed,,0,none
MPLAD105259,Haryana,Faridabad,MP_112,Party_D,18th,School Building Repair,Panchayati Raj Department,Vendor_013,2019-07-19,1485297.18,0.0,Sanctioned - Not Started,,0,none
MPLAD105260,Telangana,Hyderabad,MP_041,Independent,17th,Cremation/Burial Ground Development,State PWD Division,Vendor_075,2021-03-29,997309.42,813007.64,Completed,2022-01-30,0,none
MPLAD105261,Telangana,Hyderabad,MP_041,Independent,17th,School Building Repair,District Rural Development Agency,Vendor_073,2022-06-03,1098086.96,0.0,Sanctioned - Not Started,,0,none
MPLAD105262,Punjab,Amritsar,MP_098,Party_D,17th,Road Construction,District Rural Development Agency,Vendor_089,2021-11-21,2774484.04,0.0,Sanctioned - Not Started,,0,none
MPLAD105263,Punjab,Jalandhar,MP_146,Independent,17th,Irrigation Canal Repair,District Rural Development Agency,Vendor_035,2020-03-18,2378612.64,2012084.94,Completed,2020-06-21,0,none
MPLAD105264,West Bengal,Kolkata,MP_009,Party_D,17th,Drinking Water Supply,Zila Parishad,Vendor_050,2024-08-09,981894.16,101144.09,Delayed,,0,none
MPLAD105265,Punjab,Jalandhar,MP_114,Party_B,18th,Community Hall Construction,Jal Nigam,Vendor_006,2021-03-12,3665532.12,77472.31,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD105266,Karnataka,Mysuru,MP_019,Party_D,18th,Community Hall Construction,Panchayati Raj Department,Vendor_043,2023-07-26,1057695.11,1057695.11,Completed,2023-12-03,0,none
MPLAD105267,Bihar,Patna,MP_120,Party_C,17th,Irrigation Canal Repair,State PWD Division,Vendor_016,2023-09-18,2776911.73,1240369.64,Delayed,,0,none
MPLAD105268,Karnataka,Hubballi,MP_029,Party_D,17th,Sports Infrastructure,District Rural Development Agency,Vendor_060,2021-12-06,2375633.37,2206749.14,Completed,2022-07-22,0,none
MPLAD105269,Rajasthan,Udaipur,MP_052,Party_B,18th,School Building Repair,Zila Parishad,Vendor_099,2023-08-15,2158240.59,1893151.98,Completed,2024-02-04,0,none
MPLAD105270,Gujarat,Surat,MP_097,Party_B,17th,Cremation/Burial Ground Development,State Electricity Board,Vendor_010,2020-06-25,688014.39,633964.91,Completed,2021-01-24,0,none
MPLAD105271,Haryana,Faridabad,MP_112,Party_D,18th,Library Construction,Panchayati Raj Department,Vendor_098,2023-08-18,1150430.13,1150430.13,Completed,2024-02-08,0,none
MPLAD105272,Assam,Silchar,MP_088,Party_D,17th,Drinking Water Supply,State PWD Division,Vendor_093,2023-05-02,1084991.39,0.0,Sanctioned - Not Started,,0,none
MPLAD105273,Bihar,Gaya,MP_072,Independent,18th,Anganwadi Centre Construction,Public Works Department,Vendor_107,2023-04-04,476416.78,448273.03,Completed,2023-06-18,0,none
MPLAD105274,Assam,Silchar,MP_076,Independent,17th,Community Hall Construction,Public Works Department,Vendor_113,2021-09-23,3072168.68,0.0,Sanctioned - Not Started,,0,none
MPLAD105275,Gujarat,Ahmedabad,MP_015,Party_D,18th,Sports Infrastructure,State Electricity Board,Vendor_079,2019-04-13,1568538.43,386371.5,Delayed,,0,none
MPLAD105276,Chhattisgarh,Bilaspur,MP_130,Party_B,18th,Bridge/Culvert Construction,State PWD Division,Vendor_119,2020-09-05,14125523.96,12014971.47,Completed,2021-04-08,1,price_inflation
MPLAD105277,Haryana,Gurugram,MP_003,Party_A,17th,Bridge/Culvert Construction,State Electricity Board,Vendor_075,2019-05-25,5052817.03,4889410.76,Completed,2019-05-29,1,ghost_fast_completion
MPLAD105278,Tamil Nadu,Madurai,MP_087,Party_C,17th,Street Lighting,Jal Nigam,Vendor_079,2022-10-14,541085.75,280635.74,Ongoing,,0,none
MPLAD105279,Punjab,Jalandhar,MP_139,Party_A,18th,Street Lighting,Jal Nigam,Vendor_037,2021-05-21,242051.22,108476.52,Ongoing,,0,none
MPLAD105280,Gujarat,Ahmedabad,MP_002,Party_A,17th,Street Lighting,Panchayati Raj Department,Vendor_017,2020-06-27,865437.13,861215.82,Completed,2021-02-05,0,none
MPLAD105281,Maharashtra,Pune,MP_127,Party_A,18th,School Building Repair,Jal Nigam,Vendor_009,2020-04-01,1273670.27,620323.16,Ongoing,,0,none
MPLAD105282,Punjab,Jalandhar,MP_139,Party_A,18th,Drainage System,State Electricity Board,Vendor_001,2024-09-09,1262429.66,1099838.55,Completed,2024-09-30,0,none
MPLAD105283,Tamil Nadu,Coimbatore,MP_078,Party_A,17th,Community Hall Construction,State Electricity Board,Vendor_099,2019-08-19,3734719.42,3013101.73,Completed,2020-07-20,0,none
MPLAD105284,Assam,Dibrugarh,MP_117,Party_D,17th,Drinking Water Supply,Panchayati Raj Department,Vendor_033,2021-01-04,1638069.83,575245.56,Delayed,,0,none
MPLAD105285,Assam,Silchar,MP_088,Party_D,17th,School Building Repair,Municipal Corporation,Vendor_054,2019-07-22,1402043.05,0.0,Sanctioned - Not Started,,0,none
MPLAD105286,Jharkhand,Ranchi,MP_035,Independent,17th,Anganwadi Centre Construction,Panchayati Raj Department,Vendor_028,2022-05-05,554286.78,373985.41,Ongoing,,0,none
MPLAD105287,Tamil Nadu,Coimbatore,MP_037,Party_B,17th,Public Toilet Complex,District Rural Development Agency,Vendor_107,2022-06-28,797399.91,0.0,Sanctioned - Not Started,,0,none
MPLAD105288,Haryana,Gurugram,MP_003,Party_A,17th,Health Sub-Centre Upgrade,Municipal Corporation,Vendor_035,2022-03-12,1472618.95,1418721.59,Completed,2022-12-05,0,none
MPLAD105289,Kerala,Kochi,MP_086,Party_A,18th,Cremation/Burial Ground Development,Municipal Corporation,Vendor_064,2023-06-25,624259.77,323093.01,Ongoing,,0,none
MPLAD105290,Tamil Nadu,Madurai,MP_145,Independent,17th,Library Construction,Municipal Corporation,Vendor_001,2023-12-19,806599.43,0.0,Sanctioned - Not Started,,0,none
MPLAD105291,Tamil Nadu,Madurai,MP_136,Party_B,17th,Solar Street Lighting,Zila Parishad,Vendor_025,2019-06-25,670048.48,292856.37,Ongoing,,0,none
MPLAD105292,Kerala,Kozhikode,MP_043,Independent,18th,Anganwadi Centre Construction,District Rural Development Agency,Vendor_090,2020-10-13,406144.81,34493.52,Delayed,,0,none
MPLAD105293,Punjab,Amritsar,MP_098,Party_D,17th,Irrigation Canal Repair,Zila Parishad,Vendor_104,2022-07-16,783533.55,881566.99,Completed,2023-04-15,1,cost_overrun
MPLAD105294,Haryana,Faridabad,MP_055,Party_D,17th,Drinking Water Supply,Panchayati Raj Department,Vendor_104,2023-01-22,1266058.91,0.0,Sanctioned - Not Started,,0,none
MPLAD105295,Tamil Nadu,Coimbatore,MP_128,Independent,18th,Solar Street Lighting,Jal Nigam,Vendor_015,2021-01-08,1209063.56,1103774.03,Completed,2021-06-05,0,none
MPLAD105296,Haryana,Gurugram,MP_003,Party_A,17th,School Building Repair,State PWD Division,Vendor_065,2021-04-02,959081.75,439961.4,Ongoing,,0,none
MPLAD105297,West Bengal,Siliguri,MP_071,Party_B,17th,Library Construction,Public Works Department,Vendor_079,2022-10-22,678813.37,815848.61,Completed,2023-06-10,1,cost_overrun
MPLAD105298,Jharkhand,Ranchi,MP_035,Independent,17th,Street Lighting,State PWD Division,Vendor_072,2021-03-15,405785.04,261269.3,Ongoing,,0,none
MPLAD105299,Odisha,Bhubaneswar,MP_092,Party_C,17th,Public Toilet Complex,Public Works Department,Vendor_033,2020-01-01,625257.72,450769.43,Completed,2020-05-13,0,none
MPLAD105300,Tamil Nadu,Coimbatore,MP_037,Party_B,17th,Irrigation Canal Repair,Public Works Department,Vendor_033,2020-05-30,8553833.87,7777638.27,Completed,2020-11-13,1,price_inflation
MPLAD105301,Maharashtra,Mumbai,MP_105,Independent,18th,Solar Street Lighting,Panchayati Raj Department,Vendor_006,2020-09-25,854024.32,327300.61,Delayed,,0,none
MPLAD105302,Haryana,Gurugram,MP_126,Party_B,18th,Sports Infrastructure,Jal Nigam,Vendor_066,2021-10-29,1641097.98,197335.09,Delayed,,0,none
MPLAD105303,Tamil Nadu,Madurai,MP_136,Party_B,17th,Drinking Water Supply,Zila Parishad,Vendor_120,2019-11-13,1301248.68,1663262.5,Completed,2020-08-10,1,cost_overrun
MPLAD105304,Maharashtra,Mumbai,MP_061,Party_A,17th,School Building Repair,District Rural Development Agency,Vendor_012,2019-05-16,825109.57,701343.13,Ongoing,,0,none
MPLAD105305,West Bengal,Siliguri,MP_032,Independent,18th,Sports Infrastructure,Panchayati Raj Department,Vendor_032,2021-11-23,1789484.49,1774177.59,Completed,2022-03-24,0,none
MPLAD105306,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Cremation/Burial Ground Development,State PWD Division,Vendor_073,2020-08-03,435906.3,404059.37,Completed,2021-04-06,0,none
MPLAD105307,Bihar,Patna,MP_028,Party_A,17th,Street Lighting,State Electricity Board,Vendor_069,2019-04-19,606159.97,0.0,Sanctioned - Not Started,,0,none
MPLAD105308,Gujarat,Ahmedabad,MP_095,Party_B,18th,Sports Infrastructure,District Rural Development Agency,Vendor_103,2021-11-23,1594065.28,588888.14,Ongoing,,0,none
MPLAD105309,Madhya Pradesh,Bhopal,MP_033,Party_C,18th,Sports Infrastructure,Jal Nigam,Vendor_098,2023-06-17,821927.8,741602.46,Completed,2023-09-04,0,none
MPLAD105310,Rajasthan,Jodhpur,MP_099,Party_C,18th,Drinking Water Supply,Municipal Corporation,Vendor_069,2023-05-25,428467.0,389439.91,Completed,2023-06-14,0,none
MPLAD105311,Chhattisgarh,Bilaspur,MP_103,Party_A,17th,Health Sub-Centre Upgrade,Panchayati Raj Department,Vendor_095,2022-12-15,1349223.45,1205822.23,Completed,2023-06-05,0,none
MPLAD105312,Rajasthan,Udaipur,MP_052,Party_B,18th,Public Toilet Complex,Public Works Department,Vendor_049,2022-03-05,2135503.67,1587586.98,Completed,2022-10-23,1,fund_splitting
MPLAD105313,Assam,Silchar,MP_129,Independent,18th,Anganwadi Centre Construction,Municipal Corporation,Vendor_119,2020-07-13,1163942.91,351811.15,Ongoing,,0,none
MPLAD105314,Maharashtra,Pune,MP_127,Party_A,18th,Sports Infrastructure,Public Works Department,Vendor_098,2022-02-23,2228355.15,1187792.24,Ongoing,,0,none
MPLAD105315,Maharashtra,Nashik,MP_068,Independent,17th,Public Toilet Complex,Zila Parishad,Vendor_103,2023-08-12,381798.47,325563.48,Completed,2024-06-08,0,none
MPLAD105316,Karnataka,Mysuru,MP_062,Party_D,18th,Health Sub-Centre Upgrade,State Electricity Board,Vendor_112,2021-01-22,2522835.62,2522835.62,Completed,2021-06-10,0,none
MPLAD105317,West Bengal,Siliguri,MP_071,Party_B,17th,Sports Infrastructure,Zila Parishad,Vendor_112,2021-01-07,2347064.27,2268804.04,Completed,2021-01-13,1,ghost_fast_completion
MPLAD105318,Bihar,Patna,MP_028,Party_A,17th,Drainage System,Panchayati Raj Department,Vendor_023,2023-05-02,1604081.02,821390.75,Ongoing,,0,none
MPLAD105319,Jharkhand,Jamshedpur,MP_118,Party_B,17th,Sports Infrastructure,State PWD Division,Vendor_036,2020-02-12,1712173.29,0.0,Sanctioned - Not Started,,0,none
MPLAD105320,Assam,Dibrugarh,MP_123,Independent,17th,Solar Street Lighting,District Rural Development Agency,Vendor_011,2021-02-24,2465316.09,2290754.5,Completed,2021-12-15,1,fund_splitting
MPLAD105321,Bihar,Gaya,MP_072,Independent,18th,Irrigation Canal Repair,District Rural Development Agency,Vendor_111,2019-09-29,1042585.51,936347.78,Completed,2020-03-26,0,none
MPLAD105322,Chhattisgarh,Bilaspur,MP_058,Party_B,18th,Health Sub-Centre Upgrade,Public Works Department,Vendor_057,2023-01-22,1704756.62,964615.63,Delayed,,0,none
MPLAD105323,Kerala,Kochi,MP_104,Independent,18th,Street Lighting,Municipal Corporation,Vendor_031,2024-01-04,258665.9,251555.83,Completed,2024-05-29,0,none
MPLAD105324,Gujarat,Surat,MP_122,Independent,17th,Drainage System,Public Works Department,Vendor_082,2020-07-01,575216.03,136375.1,Ongoing,,0,none
MPLAD105325,Punjab,Ludhiana,MP_124,Party_D,17th,Sports Infrastructure,Public Works Department,Vendor_001,2020-07-24,1211172.98,0.0,Sanctioned - Not Started,,0,none
MPLAD105326,Odisha,Cuttack,MP_017,Party_B,18th,Bridge/Culvert Construction,Municipal Corporation,Vendor_017,2022-02-20,5616668.17,3151305.72,Ongoing,,0,none
MPLAD105327,Gujarat,Ahmedabad,MP_021,Party_C,18th,Drinking Water Supply,Public Works Department,Vendor_036,2023-10-10,818739.25,307056.49,Delayed,,0,none
MPLAD105328,Assam,Silchar,MP_016,Party_C,17th,Street Lighting,Zila Parishad,Vendor_025,2020-10-17,208508.13,0.0,Sanctioned - Not Started,,0,none
MPLAD105329,Chhattisgarh,Raipur,MP_113,Party_B,18th,Anganwadi Centre Construction,Public Works Department,Vendor_060,2021-05-07,409561.11,152768.99,Delayed,,0,none
MPLAD105330,Madhya Pradesh,Bhopal,MP_033,Party_C,18th,School Building Repair,Public Works Department,Vendor_010,2019-04-24,1705668.88,1526220.68,Completed,2019-12-25,0,none
MPLAD105331,Punjab,Amritsar,MP_064,Party_D,18th,Drinking Water Supply,Public Works Department,Vendor_014,2022-09-14,1324446.63,440710.69,Delayed,,0,none
MPLAD105332,Odisha,Cuttack,MP_079,Party_B,18th,School Building Repair,District Rural Development Agency,Vendor_084,2020-10-26,2096941.46,715371.28,Ongoing,,0,none
MPLAD105333,Karnataka,Mysuru,MP_059,Party_D,17th,Drainage System,State Electricity Board,Vendor_075,2021-03-26,1782841.2,29509.64,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD105334,Jharkhand,Jamshedpur,MP_132,Party_B,18th,Anganwadi Centre Construction,Public Works Department,Vendor_058,2019-08-31,679106.76,0.0,Sanctioned - Not Started,,0,none
MPLAD105335,Maharashtra,Nashik,MP_011,Independent,17th,Solar Street Lighting,Zila Parishad,Vendor_036,2019-08-22,1576648.36,0.0,Sanctioned - Not Started,,0,none
MPLAD105336,Telangana,Hyderabad,MP_041,Independent,17th,Library Construction,Panchayati Raj Department,Vendor_088,2019-10-05,1026228.66,371966.94,Ongoing,,0,none
MPLAD105337,Odisha,Cuttack,MP_017,Party_B,18th,Health Sub-Centre Upgrade,Zila Parishad,Vendor_075,2023-12-10,2847461.48,793015.61,Ongoing,,0,none
MPLAD105338,Punjab,Jalandhar,MP_114,Party_B,18th,Drinking Water Supply,Jal Nigam,Vendor_091,2022-06-19,537847.84,630683.64,Completed,2023-01-12,1,cost_overrun
MPLAD105339,Gujarat,Surat,MP_122,Independent,17th,Community Hall Construction,Jal Nigam,Vendor_077,2022-05-28,1594589.16,0.0,Sanctioned - Not Started,,0,none
MPLAD105340,Gujarat,Vadodara,MP_040,Party_A,17th,Road Construction,Zila Parishad,Vendor_008,2019-09-10,3044876.17,2912661.51,Completed,2020-06-10,0,none
MPLAD105341,Jharkhand,Jamshedpur,MP_132,Party_B,18th,School Building Repair,Public Works Department,Vendor_037,2024-04-23,2500000.0,2500000.0,Completed,2024-09-30,1,round_number_invoice
MPLAD105342,Bihar,Bhagalpur,MP_070,Party_B,18th,Library Construction,Jal Nigam,Vendor_092,2020-01-02,845951.97,709384.91,Completed,2020-06-20,0,none
MPLAD105343,Rajasthan,Udaipur,MP_044,Party_B,18th,School Building Repair,State Electricity Board,Vendor_070,2023-04-15,960353.86,488628.37,Delayed,,0,none
MPLAD105344,Jharkhand,Jamshedpur,MP_046,Party_A,17th,Cremation/Burial Ground Development,Jal Nigam,Vendor_055,2021-11-01,827630.83,819662.48,Completed,2021-11-05,1,ghost_fast_completion
MPLAD105345,Haryana,Gurugram,MP_003,Party_A,17th,Health Sub-Centre Upgrade,District Rural Development Agency,Vendor_072,2024-02-25,2605677.88,996235.53,Delayed,,0,none
MPLAD105346,Punjab,Jalandhar,MP_045,Party_C,18th,Anganwadi Centre Construction,State Electricity Board,Vendor_048,2021-07-01,670707.73,369654.27,Delayed,,0,none
MPLAD105347,Tamil Nadu,Madurai,MP_087,Party_C,17th,Health Sub-Centre Upgrade,District Rural Development Agency,Vendor_007,2021-09-25,1267771.16,1101613.75,Completed,2022-08-19,0,none
MPLAD105348,Maharashtra,Mumbai,MP_067,Party_C,17th,Bridge/Culvert Construction,Jal Nigam,Vendor_113,2021-07-07,5093758.57,2711759.16,Ongoing,,0,none
MPLAD105349,West Bengal,Kolkata,MP_001,Party_C,17th,Road Construction,State PWD Division,Vendor_073,2021-03-08,1729009.08,0.0,Sanctioned - Not Started,,0,none
MPLAD105350,Chhattisgarh,Bilaspur,MP_080,Independent,17th,Public Toilet Complex,State Electricity Board,Vendor_018,2021-04-12,763225.16,622341.75,Completed,2021-06-19,0,none
MPLAD105351,Haryana,Gurugram,MP_003,Party_A,17th,Sports Infrastructure,Zila Parishad,Vendor_110,2023-04-26,2077967.64,515850.95,Ongoing,,0,none
MPLAD105352,Bihar,Bhagalpur,MP_070,Party_B,18th,Solar Street Lighting,Panchayati Raj Department,Vendor_074,2019-09-07,1263224.35,0.0,Sanctioned - Not Started,,0,none
MPLAD105353,Rajasthan,Jaipur,MP_121,Party_A,17th,Library Construction,State Electricity Board,Vendor_020,2022-03-13,1885477.22,9471.09,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD105354,Chhattisgarh,Raipur,MP_020,Party_C,17th,Anganwadi Centre Construction,Jal Nigam,Vendor_090,2023-12-10,545629.55,545629.55,Completed,2024-09-30,0,none
MPLAD105355,Assam,Dibrugarh,MP_075,Party_A,17th,Community Hall Construction,Jal Nigam,Vendor_033,2023-03-12,1326128.2,559857.47,Ongoing,,1,vendor_collusion
MPLAD105356,Jharkhand,Ranchi,MP_051,Party_C,18th,Cremation/Burial Ground Development,Zila Parishad,Vendor_010,2021-05-08,3353330.54,0.0,Sanctioned - Not Started,,1,price_inflation
MPLAD105357,Uttar Pradesh,Varanasi,MP_007,Party_D,18th,Library Construction,Municipal Corporation,Vendor_027,2024-05-08,1588797.07,0.0,Sanctioned - Not Started,,0,none
MPLAD105358,Tamil Nadu,Coimbatore,MP_128,Independent,18th,Bridge/Culvert Construction,State Electricity Board,Vendor_097,2023-10-12,2577981.07,1346130.58,Ongoing,,1,vendor_collusion
MPLAD105359,Assam,Guwahati,MP_148,Party_A,18th,Irrigation Canal Repair,Zila Parishad,Vendor_105,2020-07-12,1677173.82,912204.5,Delayed,,0,none
MPLAD105360,Jharkhand,Jamshedpur,MP_118,Party_B,17th,Irrigation Canal Repair,Public Works Department,Vendor_004,2024-08-26,2772007.48,2170341.14,Completed,2024-09-30,0,none
MPLAD105361,Assam,Silchar,MP_129,Independent,18th,Community Hall Construction,State PWD Division,Vendor_055,2020-10-16,1165997.16,1021202.58,Completed,2021-01-27,0,none
MPLAD105362,Rajasthan,Udaipur,MP_044,Party_B,18th,Irrigation Canal Repair,State Electricity Board,Vendor_104,2022-03-31,6300729.89,0.0,Sanctioned - Not Started,,1,price_inflation
MPLAD105363,Maharashtra,Mumbai,MP_105,Independent,18th,Community Hall Construction,District Rural Development Agency,Vendor_070,2022-04-16,3999774.48,2050352.62,Ongoing,,0,none
MPLAD105364,Kerala,Thiruvananthapuram,MP_134,Party_C,17th,Library Construction,District Rural Development Agency,Vendor_022,2021-07-26,1422693.71,0.0,Sanctioned - Not Started,,0,none
MPLAD105365,Punjab,Amritsar,MP_064,Party_D,18th,Drinking Water Supply,State Electricity Board,Vendor_052,2020-01-15,1253390.22,1233894.96,Completed,2020-06-24,0,none
MPLAD105366,Punjab,Amritsar,MP_098,Party_D,17th,Library Construction,Public Works Department,Vendor_068,2020-03-26,656012.73,812386.16,Completed,2020-10-07,1,cost_overrun
MPLAD105367,Kerala,Kochi,MP_022,Party_B,18th,Bridge/Culvert Construction,Panchayati Raj Department,Vendor_055,2023-02-18,3950574.41,3456859.32,Completed,2023-10-31,0,none
MPLAD105368,Kerala,Thiruvananthapuram,MP_083,Independent,17th,Health Sub-Centre Upgrade,District Rural Development Agency,Vendor_013,2019-09-16,2888428.63,0.0,Sanctioned - Not Started,,0,none
MPLAD105369,Maharashtra,Mumbai,MP_069,Party_B,17th,Library Construction,Panchayati Raj Department,Vendor_029,2023-05-01,1226399.3,1042439.41,Ongoing,,0,none
MPLAD105370,Assam,Guwahati,MP_148,Party_A,18th,Sports Infrastructure,Municipal Corporation,Vendor_073,2021-02-02,2408721.89,117841.08,Sanctioned - Not Started,,1,fiscal_year_end_dumping
MPLAD105371,Jharkhand,Jamshedpur,MP_046,Party_A,17th,Health Sub-Centre Upgrade,Panchayati Raj Department,Vendor_089,2022-04-16,1962374.93,1827895.49,Completed,2022-08-01,0,none
MPLAD105372,Assam,Dibrugarh,MP_117,Party_D,17th,Health Sub-Centre Upgrade,Jal Nigam,Vendor_089,2023-08-17,2484005.66,2251205.52,Completed,2024-05-05,0,none
MPLAD105373,Gujarat,Ahmedabad,MP_002,Party_A,17th,Sports Infrastructure,State PWD Division,Vendor_112,2024-03-14,1990240.02,419678.67,Delayed,,0,none
MPLAD105374,Odisha,Cuttack,MP_017,Party_B,18th,Health Sub-Centre Upgrade,Zila Parishad,Vendor_067,2021-09-25,906321.22,0.0,Sanctioned - Not Started,,0,none
MPLAD105375,Chhattisgarh,Bilaspur,MP_080,Independent,17th,Library Construction,Public Works Department,Vendor_046,2021-01-14,1656801.54,0.0,Sanctioned - Not Started,,0,none
MPLAD105376,Bihar,Bhagalpur,MP_070,Party_B,18th,Community Hall Construction,State Electricity Board,Vendor_082,2022-05-28,3198797.87,2685568.42,Completed,2022-10-29,0,none
